21	30620626	30620850	KRTAP20-4
21	30755014	30755428	KRTAP21-1
21	30746793	30747233	KRTAP21-2
21	30718524	30718777	KRTAP21-3
21	30601086	30601382	KRTAP22-1
21	30590104	30590397	KRTAP22-2
21	30348398	30348606	KRTAP23-1
21	30281308	30282958	KRTAP24-1
21	30289144	30289514	KRTAP25-1
21	30319130	30320289	KRTAP26-1
21	30337012	30337694	KRTAP27-1
17	41301825	41302851	KRTAP29-1
17	41008520	41009114	KRTAP3-1
17	40999192	40999886	KRTAP3-2
17	40993429	40994133	KRTAP3-3
17	41184099	41184895	KRTAP4-1
17	41117180	41118354	KRTAP4-11
17	41123090	41124167	KRTAP4-12
17	41177445	41178208	KRTAP4-2
17	41167230	41168172	KRTAP4-3
17	41159652	41160731	KRTAP4-4
17	41148923	41149802	KRTAP4-5
17	41139432	41140487	KRTAP4-6
17	41084206	41085144	KRTAP4-7
17	41096980	41098123	KRTAP4-8
17	41105388	41106488	KRTAP4-9
11	1584341	1585283	KRTAP5-1
11	71565562	71566620	KRTAP5-10
11	71581854	71582875	KRTAP5-11
11	1597176	1598294	KRTAP5-2
11	1607564	1608463	KRTAP5-3
11	1620957	1622138	KRTAP5-4
11	1629802	1630930	KRTAP5-5
11	1697194	1697755	KRTAP5-6
11	71527266	71528164	KRTAP5-7
11	71538024	71539207	KRTAP5-8
11	71548419	71549607	KRTAP5-9
11	1572740	1599184	KRTAP5-AS1
21	30613685	30613904	KRTAP6-1
21	30598685	30598874	KRTAP6-2
21	30592439	30593055	KRTAP6-3
21	30829038	30829732	KRTAP7-1
21	30812696	30813252	KRTAP8-1
17	41189886	41190639	KRTAP9-1
17	41226647	41227652	KRTAP9-2
17	41232462	41233454	KRTAP9-3
17	41249686	41250653	KRTAP9-4
17	41265377	41265860	KRTAP9-6
17	41275697	41276207	KRTAP9-7
17	41238017	41239004	KRTAP9-8
17	41255383	41256364	KRTAP9-9
1	155169407	155173328	KRTCAP2
2	27442365	27444297	KRTCAP3
19	35487323	35490531	KRTDAP
17	27456440	27601223	KSR1
12	117453011	117579140	KSR2
1	52032104	52033800	KTI12
14	55580206	55684401	KTN1
14	55576156	55580092	KTN1-AS1
6	4610564	4611919	KU-MEL-3
19	18557761	18565209	KXD1
3	134599922	134651045	KY
9	128833112	128845406	KYAT1
1	88921043	88992748	KYAT3
2	142877625	142989537	KYNU
X	153861513	153875944	L1CAM
1	62194801	62212328	L1TD1
14	50242433	50294195	L2HGDH
14	59472610	59483575	L3HYPDH
20	43507679	43541895	L3MBTL1
22	41205191	41230644	L3MBTL2
6	130018368	130141440	L3MBTL3
18	5954702	6223790	L3MBTL4
18	6256743	6260934	L3MBTL4-AS1
17	77253773	77257741	LACAT1
13	43879177	43885150	LACC1
12	54630838	54634879	LACRT
15	63121799	63131471	LACTB
8	70637265	70669212	LACTB2
8	70608576	70663279	LACTB2-AS1
1	22953042	22972316	LACTBL1
1	201380837	201399541	LAD1
12	6772482	6778455	LAG3
X	154477768	154479257	LAGE3
19	54353623	54364931	LAIR1
19	54502796	54510690	LAIR2
12	48567683	48570046	LALBA
18	6941743	7038749	LAMA1
6	128883140	129399251	LAMA2
18	23689442	23773822	LAMA3
6	112107930	112254571	LAMA4
20	62309059	62367312	LAMA5
20	62353009	62356480	LAMA5-AS1
7	107923798	108003176	LAMB1
3	49121113	49133066	LAMB2
3	49152858	49154401	LAMB2P1
1	209614869	209651334	LAMB3
7	108011661	108130356	LAMB4
1	183023459	183145592	LAMC1
1	183138401	183141270	LAMC1-AS1
1	183186038	183235668	LAMC2
9	131009116	131078076	LAMC3
13	113297153	113323250	LAMP1
X	120426147	120469349	LAMP2
3	183122214	183158127	LAMP3
20	9514357	9530524	LAMP5
20	9505179	9514998	LAMP5-AS1
11	72097291	72103387	LAMTOR1
1	156054725	156058510	LAMTOR2
4	99878337	99894546	LAMTOR3
7	100140176	100154212	LAMTOR4
1	110401252	110407924	LAMTOR5
1	110407808	110416274	LAMTOR5-AS1
2	210431248	210476705	LANCL1
2	210324711	210470333	LANCL1-AS1
7	55365447	55433742	LANCL2
X	37571568	37677497	LANCL3
4	17577303	17607967	LAP3
2	20032649	20052028	LAPTM4A
8	97775580	97852602	LAPTM4B
1	30732467	30757836	LAPTM5
22	33724985	33750817	LARGE-AS1
22	33162236	33359546	LARGE1
11	45921620	45928069	LARGE2
5	154682662	154817605	LARP1
4	128060654	128108901	LARP1B
12	50400808	50456420	LARP4
10	806913	843253	LARP4B
15	70831523	70853458	LARP6
4	112636963	112657586	LARP7
5	146113025	146182731	LARS
3	45388563	45539244	LARS2
3	45482694	45509545	LARS2-AS1
X	65512581	65534756	LAS1L
17	38869858	38921770	LASP1
16	28984825	28990783	LAT
7	74209756	74229834	LAT2
6	149658152	149716425	LATS1
13	20973035	21023228	LATS2
1	203765131	203776372	LAX1
11	111540279	111561506	LAYN
2	30231530	30260028	LBH
11	62662816	62671769	LBHD1
14	103084209	103090025	LBHD2
20	38346410	38377011	LBP
1	225401501	225427904	LBR
10	101226975	101228960	LBX1
10	101229593	101238859	LBX1-AS1
2	74497516	74499558	LBX2
2	74502592	74505065	LBX2-AS1
X	153880671	153888990	LCA10
6	79484990	79537391	LCA5
21	39405843	39435461	LCA5L
6	79307668	79313384	LCAL1
16	67939883	67944112	LCAT
1	152827472	152828097	LCE1A
1	152811970	152813109	LCE1B
1	152804834	152806631	LCE1C
1	152796750	152798181	LCE1D
1	152786276	152788426	LCE1E
1	152776371	152776969	LCE1F
1	152698363	152699442	LCE2A
1	152686122	152687401	LCE2B
1	152675314	152676574	LCE2C
1	152663410	152664659	LCE2D
1	152622833	152623103	LCE3A
1	152613810	152614098	LCE3B
1	152600661	152601086	LCE3C
1	152579383	152580504	LCE3D
1	152565653	152566753	LCE3E
1	152709046	152709434	LCE4A
1	152510843	152512177	LCE5A
1	152842829	152843983	LCE6A
1	32251238	32286165	LCK
2	30447225	30570739	LCLAT1
16	25111701	25178230	LCMT1
16	25100563	25111555	LCMT1-AS1
16	25140570	25149032	LCMT1-AS2
15	43327775	43330622	LCMT2
9	135521295	135525758	LCN1
9	136738166	136742959	LCN10
9	136949179	136955497	LCN12
9	136759633	136764485	LCN15
9	128149429	128153455	LCN2
9	136744016	136748528	LCN6
9	136754387	136757555	LCN8
9	135663321	135666103	LCN9
9	136982992	136985758	LCNL1
10	96832259	96964441	LCOR
4	17841198	18020993	LCORL
13	46125922	46168561	LCP1
5	170246232	170297842	LCP2
2	135787839	135837180	LCT
15	66547467	66564833	LCTL
2	20682488	20823063	LDAH
10	102102099	102111144	LDB1
4	16501533	16773399	LDB2
10	86664784	86700050	LDB3
11	18394388	18408218	LDHA
11	18455826	18479549	LDHAL6A
15	59206815	59208588	LDHAL6B
12	21635341	21657794	LDHB
11	18412297	18451246	LDHC
16	75111859	75116763	LDHD
19	11089361	11133820	LDLR
1	54007297	54018169	LDLRAD1
1	21812208	21821728	LDLRAD2
11	35943980	36232136	LDLRAD3
18	13217603	13491544	LDLRAD4
18	13419498	13427534	LDLRAD4-AS1
1	25543584	25568886	LDLRAP1
X	141175744	141177214	LDOC1
5	132873665	132874890	LEAP2
5	135946910	135955034	LECT2
4	108047544	108166301	LEF1
4	108167524	108176430	LEF1-AS1
1	225886281	225889146	LEFTY1
1	225936597	225941367	LEFTY2
3	156826286	156924979	LEKR1
1	153203429	153205125	LELP1
1	205381377	205422086	LEMD1
1	205373251	205387440	LEMD1-AS1
6	33771212	33786942	LEMD2
12	65169570	65248361	LEMD3
1	154993585	154994315	LENEP
19	54155638	54159743	LENG1
19	54447620	54462022	LENG8
19	54444815	54449038	LENG8-AS1
19	54461795	54463711	LENG9
15	51938023	51971798	LEO1
7	128241200	128257284	LEP
1	65420651	65626234	LEPR
1	65420447	65428009	LEPROT
8	30095405	30108071	LEPROTL1
4	1811478	1855955	LETM1
8	38382504	38394241	LETM2
12	51048219	51058923	LETMD1
19	39776593	39786135	LEUTX
1	54806062	54825029	LEXM
7	2512528	2528429	LFNG
22	37675605	37679802	LGALS1
11	63506051	63515644	LGALS12
19	39602410	39607474	LGALS13
19	39704305	39709448	LGALS14
19	39655893	39660647	LGALS16
19	39679373	39686373	LGALS17A
22	37570245	37580017	LGALS2
14	55129216	55145430	LGALS3
17	78971252	78979979	LGALS3BP
19	38801670	38812945	LGALS4
19	38770967	38773517	LGALS7
19	38789209	38791754	LGALS7B
1	236518213	236543642	LGALS8
1	236523068	236524508	LGALS8-AS1
17	27631147	27645307	LGALS9
17	20449862	20467535	LGALS9B
17	18476784	18494945	LGALS9C
2	64454192	64461383	LGALSL
10	93757808	93794161	LGI1
4	24991959	25030694	LGI2
8	22146829	22156831	LGI3
19	35124512	35133683	LGI4
14	92703806	92733810	LGMN
11	27365960	27472775	LGR4
12	71439769	71586310	LGR5
1	202193989	202319758	LGR6
6	63275950	63319977	LGSN
19	49015979	49016812	LHB
2	48686773	48694220	LHCGR
X	112630650	112680114	LHFPL1
5	78485214	78550544	LHFPL2
7	104328655	104908505	LHFPL3
7	104796505	104804092	LHFPL3-AS1
7	104894627	104926645	LHFPL3-AS2
3	9498360	9553503	LHFPL4
6	35805293	35824075	LHFPL5
13	39342891	39603173	LHFPL6
10	124461771	124498514	LHPP
17	36937474	36944615	LHX1
17	36861673	36936661	LHX1-DT
9	124011609	124032533	LHX2
9	136196249	136201674	LHX3
1	180228371	180275053	LHX4
1	180269662	180274681	LHX4-AS1
12	113462888	113472072	LHX5
12	113472002	113480481	LHX5-AS1
9	122185625	122221740	LHX6
1	75128433	75161533	LHX8
1	197912504	197930143	LHX9
4	39459021	39463814	LIAS
22	30240446	30246851	LIF
22	30239193	30240538	LIF-AS1
5	38474962	38556636	LIFR
5	38556785	38608862	LIFR-AS1
19	48115444	48170595	LIG1
17	34980497	35003172	LIG3
13	108207441	108214782	LIG4
19	54593575	54599720	LILRA1
19	54572996	54576090	LILRA2
19	54333184	54339169	LILRA4
19	54307069	54313139	LILRA5
19	54236591	54242763	LILRA6
19	54616929	54634021	LILRB1
19	54273820	54280544	LILRB2
19	54216277	54222991	LILRB3
19	54662523	54665207	LILRB4
19	54250404	54257273	LILRB5
19	54707915	54713452	LILRP2
19	51379908	51387956	LIM2
12	50175779	50201533	LIMA1
4	41359606	41700044	LIMCH1
3	45594104	45614407	LIMD1
3	45678164	45688882	LIMD1-AS1
17	63695888	63699861	LIMD2
20	63735700	63739107	LIME1
7	74083776	74122525	LIMK1
22	31212263	31277638	LIMK2
2	108534354	108662802	LIMS1
2	108676794	108678601	LIMS1-AS1
2	127638420	127642023	LIMS2
2	109898431	109906456	LIMS3
2	109898431	109968574	LIMS3-LOC440895
2	110386340	110472781	LIMS4
1	26410767	26428588	LIN28A
6	104936998	105083332	LIN28B
6	104936293	104940527	LIN28B-AS1
19	35748360	35754519	LIN37
14	74084830	74103139	LIN52
4	82924602	83010776	LIN54
12	80792519	80937704	LIN7A
19	49114338	49118460	LIN7B
11	27494417	27506779	LIN7C
1	226231148	226308521	LIN9
7	130877561	130913310	LINC-PINT
18	57054558	57072119	LINC-ROR
20	31485777	31487574	LINC00028
20	63034216	63037028	LINC00029
9	27245683	27282793	LINC00032
8	142198355	142209003	LINC00051
15	87576928	87579686	LINC00052
9	96019731	96021811	LINC00092
X	2612990	2615347	LINC00102
X	1397024	1399412	LINC00106
21	41679301	41697336	LINC00111
21	41716435	41717582	LINC00112
21	27722378	27751233	LINC00113
21	38739020	38768974	LINC00114
1	826205	827522	LINC00115
21	25385819	25431701	LINC00158
21	32080480	32086295	LINC00159
21	34723806	34737182	LINC00160
21	28539317	28540355	LINC00161
21	44989863	44994086	LINC00163
11	130002623	130005486	LINC00167
12	116533421	116535521	LINC00173
7	66376043	66400408	LINC00174
1	234629310	234634780	LINC00184
21	29193493	29288205	LINC00189
10	1159767	1164672	LINC00200
22	44569339	44572449	LINC00207
8	11576534	11581341	LINC00208
1	217892899	217920804	LINC00210
2	37826246	37829711	LINC00211
14	58288032	58289153	LINC00216
14	106482438	106495515	LINC00221
6	108751653	108769942	LINC00222
14	106287673	106288372	LINC00226
22	44606327	44625419	LINC00229
16	526846	527407	LINC00235
20	21087603	21106358	LINC00237
14	101730436	101732525	LINC00239
6	26956992	27023974	LINC00240
6	169788789	169798825	LINC00242
6	30812865	30830659	LINC00243
7	156540490	156541101	LINC00244
4	6687447	6690519	LINC002481
8	65161144	65180340	LINC00251
16	1878284	1884231	LINC00254
1	203730576	203731853	LINC00260
20	22560552	22578642	LINC00261
7	39733567	39794623	LINC00265
20	64290384	64303354	LINC00266-1
6	140263	148159	LINC00266-3
X	69179556	69209924	LINC00269
6	135497800	135555162	LINC00271
1	182407620	182414813	LINC00272
2	14228873	14400958	LINC00276
13	44022334	44030463	LINC00284
4	181064088	181159149	LINC00290
8	46840885	46855785	LINC00293
11	33076149	33079454	LINC00294
13	29872612	29888405	LINC00297
2	7922424	7976814	LINC00298
2	8007770	8328419	LINC00299
11	60615750	60687149	LINC00301
1	152655476	152656804	LINC00302
1	204032446	204041264	LINC00303
16	89159219	89163675	LINC00304
18	64080008	64149026	LINC00305
21	30209150	30211783	LINC00307
21	22098616	22116528	LINC00308
2	64185077	64205485	LINC00309
21	34180676	34183245	LINC00310
16	85282957	85288082	LINC00311
3	8571781	8574668	LINC00312
21	43462093	43478223	LINC00313
21	28013362	28023209	LINC00314
21	45338589	45341990	LINC00316
21	21723292	21737319	LINC00317
21	43446600	43453902	LINC00319
21	20742589	20803108	LINC00320
21	43322208	43332039	LINC00322
21	41141499	41148064	LINC00323
17	8220629	8224043	LINC00324
6	133088079	133106578	LINC00326
13	23469511	23487464	LINC00327
13	44799503	44809630	LINC00330
13	78787318	78840050	LINC00331
13	40181808	40189030	LINC00332
13	84140601	84606768	LINC00333
21	45234339	45258730	LINC00334
6	33586105	33593338	LINC00336
1	6236239	6239444	LINC00337
1	22025190	22031224	LINC00339
2	95807051	95826981	LINC00342
13	105706829	105731715	LINC00343
13	52483686	52600412	LINC00345
13	110863986	110870308	LINC00346
13	74552842	74557120	LINC00347
13	71015140	71168417	LINC00348
13	19587117	19588490	LINC00350
13	85363602	85544662	LINC00351
13	89548793	89564413	LINC00353
13	111893377	111901176	LINC00354
13	63986370	64076011	LINC00355
13	62003524	62029548	LINC00358
13	96941280	96984172	LINC00359
13	93045340	93057926	LINC00363
13	67372386	67379994	LINC00364
13	30103177	30108875	LINC00365
13	38567723	38579516	LINC00366
13	20938563	20949428	LINC00367
13	111095837	111105902	LINC00368
13	58211696	58233117	LINC00374
13	85065086	85148057	LINC00375
13	63183100	63328094	LINC00376
13	81018390	81044442	LINC00377
13	60672954	60695806	LINC00378
13	91127612	91211698	LINC00379
13	91087253	91091439	LINC00380
13	74419172	74435159	LINC00381
13	79872585	79918036	LINC00382
13	69222345	69322101	LINC00383
13	30151885	30153074	LINC00384
13	30152144	30170091	LINC00385
13	44106090	44147735	LINC00390
13	73564243	73587879	LINC00392
13	73546686	73670457	LINC00393
13	63667681	63738018	LINC00395
13	110053284	110054952	LINC00396
13	87801042	87810520	LINC00397
13	30803205	30810645	LINC00398
13	109400695	109401641	LINC00399
13	43113164	43159466	LINC00400
13	74231443	74259976	LINC00402
13	44640368	44701016	LINC00407
13	18905438	18926741	LINC00408
13	90890953	90926597	LINC00410
13	100939519	100944364	LINC00411
13	27236281	27237257	LINC00412
13	26052275	26059522	LINC00415
13	18738099	18740099	LINC00417
13	19345048	19346749	LINC00421
13	32809189	32911652	LINC00423
13	21872795	21878160	LINC00424
13	30340265	30373914	LINC00426
13	42842411	42872744	LINC00428
13	86909600	86936807	LINC00430
13	110966026	110990602	LINC00431
13	88540828	88545509	LINC00433
13	60214346	60268104	LINC00434
13	38531999	38686675	LINC00437
13	89235290	89280240	LINC00440
13	48296512	48303661	LINC00441
13	19008258	19012634	LINC00442
13	106653879	106672180	LINC00443
13	47903805	47935712	LINC00444
13	35697523	35699001	LINC00445
13	78012882	78053595	LINC00446
13	62672284	62796692	LINC00448
13	99499722	99501063	LINC00449
13	113883664	113904363	LINC00452
13	113878627	113883486	LINC00454
13	97172381	97179622	LINC00456
13	34435449	34640685	LINC00457
13	54124323	54132871	LINC00458
13	62323656	62328847	LINC00459
13	106376562	106377792	LINC00460
5	88538265	88673339	LINC00461
13	48576973	48580901	LINC00462
13	25172823	25180001	LINC00463
1	63159082	63317257	LINC00466
1	211382754	211432535	LINC00467
17	73749269	73828537	LINC00469
18	1268310	1359629	LINC00470
2	231508425	231514339	LINC00471
6	71407863	71420745	LINC00472
6	165924047	165988039	LINC00473
9	115888161	115925207	LINC00474
9	92141466	92159608	LINC00475
9	95806087	95875977	LINC00476
12	24566963	24584168	LINC00477
21	41711519	41715775	LINC00479
17	81302823	81309248	LINC00482
17	50761033	50767456	LINC00483
9	91119061	91182762	LINC00484
12	102809282	102824399	LINC00485
2	32825432	32929139	LINC00486
2	6729167	6770311	LINC00487
3	109178164	109185261	LINC00488
20	37619297	37623119	LINC00489
5	102608491	102671464	LINC00491
5	102581367	102617589	LINC00492
20	48359910	48370638	LINC00494
4	138271181	138312740	LINC00498
4	138309710	138424344	LINC00499
3	177294441	177323435	LINC00501
10	91045807	91062159	LINC00502
4	14470464	14888169	LINC00504
3	87089279	87098702	LINC00506
12	127915409	127951552	LINC00507
12	127883988	127983891	LINC00508
17	72598040	72640472	LINC00511
7	130913463	130921946	LINC00513
16	2989053	2994509	LINC00514
21	25582774	25583224	LINC00515
14	37896059	37902124	LINC00517
6	10427784	10434822	LINC00518
14	51304310	51328385	LINC00519
14	55781134	55796674	LINC00520
14	100657267	100672744	LINC00523
14	101405986	101407922	LINC00524
7	47761475	47766772	LINC00525
18	5236723	5238029	LINC00526
22	17777289	17779481	LINC00528
6	28648285	28654475	LINC00533
8	90221487	90387959	LINC00534
8	93346466	93700433	LINC00535
8	115950510	116325059	LINC00536
9	63812940	63819029	LINC00537
1	213924748	213926654	LINC00538
13	21303511	21344786	LINC00539
13	22210284	22276521	LINC00540
13	27953525	27955363	LINC00543
13	29936530	29950488	LINC00544
13	30882561	30883395	LINC00545
13	37534939	37551536	LINC00547
13	40194508	40220502	LINC00548
13	68861283	68885325	LINC00550
13	106617809	106631658	LINC00551
13	113748510	113751089	LINC00552
13	99994898	99997909	LINC00554
13	94960040	94961319	LINC00557
13	53815418	53876119	LINC00558
13	90060246	90119717	LINC00559
13	88626852	88630397	LINC00560
13	75932397	75935132	LINC00561
13	47930152	47932622	LINC00562
13	46296444	46297844	LINC00563
13	81225864	81226983	LINC00564
13	113926513	113928991	LINC00565
13	24331449	24337121	LINC00566
13	110809675	110813084	LINC00567
2	11393980	11403077	LINC00570
13	38050816	38143232	LINC00571
13	29918646	29926651	LINC00572
6	169790072	169802873	LINC00574
4	82613112	82621437	LINC00575
3	177441920	177752704	LINC00578
6	21486060	21511892	LINC00581
1	231591291	231612090	LINC00582
9	13927970	13945607	LINC00583
9	102519636	102657509	LINC00587
8	57279542	57284731	LINC00588
8	29721258	29748109	LINC00589
12	52210929	52223880	LINC00592
15	69835233	69842967	LINC00593
10	78267327	78280213	LINC00595
14	23838722	23933941	LINC00596
15	77223892	77225404	LINC00597
13	40347131	40481006	LINC00598
8	9900063	9903329	LINC00599
10	126413868	126421879	LINC00601
6	165987550	165989615	LINC00602
5	40052290	40053324	LINC00603
14	103187220	103189028	LINC00605
3	10759341	10764209	LINC00606
2	215611562	215843536	LINC00607
2	218976283	218977922	LINC00608
14	36070426	36165288	LINC00609
12	9055588	9065070	LINC00612
4	135866982	135888093	LINC00613
12	90918022	90948669	LINC00615
4	138027421	138130685	LINC00616
14	96943578	96945394	LINC00618
10	43845305	43850622	LINC00619
3	13650720	13746635	LINC00620
13	22876391	22916369	LINC00621
1	119597701	119599291	LINC00622
1	120912237	120955811	LINC00623
1	147382191	147517875	LINC00624
1	168786940	168792888	LINC00626
1	204368429	204369719	LINC00628
X	134550023	134560398	LINC00629
X	102769152	102886771	LINC00630
X	140709758	140712322	LINC00632
22	41952186	41958942	LINC00634
3	107841661	107878068	LINC00635
3	107883204	107928907	LINC00636
14	103847720	103858049	LINC00637
14	104821200	104823718	LINC00638
14	38749338	38916882	LINC00639
14	51333392	51365557	LINC00640
14	21200078	21205503	LINC00641
14	90455229	90458905	LINC00642
14	62117356	62134186	LINC00643
14	62134148	62139973	LINC00644
14	27612587	27639636	LINC00645
14	47764952	47795014	LINC00648
21	33931121	33938372	LINC00649
20	18787970	18793982	LINC00652
20	5496066	5504596	LINC00654
20	23125067	23132636	LINC00656
20	5431956	5445748	LINC00658
20	62774120	62776856	LINC00659
19	16015633	16027462	LINC00661
19	27790492	27793940	LINC00662
19	19756370	19776413	LINC00663
19	21483714	21503238	LINC00664
19	36313060	36331718	LINC00665
18	5238099	5246508	LINC00667
18	6925473	6929869	LINC00668
17	12549967	12637187	LINC00670
17	42874673	42898734	LINC00671
17	38925167	38929384	LINC00672
17	72403321	72592804	LINC00673
17	68101554	68135929	LINC00674
13	109728273	109730034	LINC00676
14	103120848	103122909	LINC00677
11	27617625	27634627	LINC00678
6	57945833	57961446	LINC00680
6	57919880	57961446	LINC00680-GUSBP4
8	12794239	12818291	LINC00681
4	41879520	41882611	LINC00682
18	76619776	76623559	LINC00683
X	319144	321332	LINC00685
20	11809986	11870715	LINC00687
7	159008353	159026238	LINC00689
3	16536317	16541373	LINC00690
3	24099973	24103247	LINC00691
3	25858531	25873695	LINC00692
3	28575277	28758337	LINC00693
3	44418426	44422937	LINC00694
3	52062093	52065112	LINC00696
3	63102687	63125062	LINC00698
10	2005472	2014348	LINC00700
10	2300318	2315074	LINC00701
10	4206875	4243912	LINC00702
10	4384245	4410612	LINC00703
10	4656155	4662419	LINC00705
10	6774302	6779180	LINC00706
10	6779597	6842906	LINC00707
10	8259330	8268305	LINC00708
10	9275612	9287057	LINC00709
10	10934939	10952163	LINC00710
8	128405268	128564679	LINC00824
10	25651711	25683385	LINC00836
10	28789310	28796050	LINC00837
10	33759712	33772680	LINC00838
10	42475490	42495337	LINC00839
10	43859410	43895433	LINC00840
10	43909295	43914506	LINC00841
10	46398361	46453306	LINC00842
10	58999517	59001617	LINC00844
10	61016274	61026417	LINC00845
5	180830956	180835726	LINC00847
X	149825707	149879799	LINC00850
20	18379048	18381484	LINC00851
3	10284418	10285746	LINC00852
1	47179249	47180339	LINC00853
17	43221416	43231269	LINC00854
10	78248624	78252645	LINC00856
10	80207709	80219657	LINC00857
10	84279979	84294659	LINC00858
8	125922522	125951197	LINC00861
1	200342543	200373792	LINC00862
10	87342410	87343574	LINC00863
10	87396573	87407700	LINC00864
10	89829492	89840861	LINC00865
10	97828477	97849798	LINC00866
10	118357107	118359203	LINC00867
17	76856165	76861836	LINC00868
1	149607011	149647668	LINC00869
3	72151256	72174339	LINC00870
14	46064158	46501903	LINC00871
3	72035518	72100455	LINC00877
3	94938262	94991328	LINC00879
3	157081666	157123002	LINC00880
3	157089880	157101135	LINC00881
3	107109789	107240638	LINC00882
3	194487139	194488545	LINC00884
3	196142635	196160890	LINC00885
3	156747342	156817062	LINC00886
3	194301198	194312804	LINC00887
3	183447607	183456013	LINC00888
X	138614730	138617638	LINC00889
X	71697195	71703406	LINC00891
X	136639542	136642429	LINC00892
X	149527590	149539752	LINC00893
X	149938547	150016787	LINC00894
22	19566129	19566839	LINC00895
22	20206331	20208537	LINC00896
22	47621042	47631569	LINC00898
22	46039906	46044868	LINC00899
11	115755330	115760200	LINC00900
3	116921430	116932238	LINC00901
3	116552472	116568441	LINC00903
19	34892028	34898943	LINC00904
19	16033712	16042135	LINC00905
19	28965130	28969148	LINC00906
18	42186667	42337296	LINC00907
18	76528654	76559827	LINC00908
18	74591773	74597835	LINC00909
17	43369844	43388898	LINC00910
14	85393878	85420074	LINC00911
16	86331849	86345679	LINC00917
16	52083064	52085109	LINC00919
16	66408523	66410901	LINC00920
16	3263767	3267567	LINC00921
16	65284498	65576300	LINC00922
15	97742615	97874429	LINC00923
15	95433092	95507847	LINC00924
15	57300364	57307769	LINC00926
15	80263067	80341805	LINC00927
15	89504929	89524034	LINC00928
15	26115812	26126371	LINC00929
15	92567817	92572263	LINC00930
15	84570648	84580181	LINC00933
12	119283824	119303380	LINC00934
12	8356962	8390752	LINC00937
12	45725719	45727921	LINC00938
12	125958683	125983374	LINC00939
12	1929201	1936576	LINC00940
12	30795680	30802711	LINC00941
12	1500490	1504424	LINC00942
12	126737006	126746256	LINC00943
12	126730700	126772262	LINC00944
21	33057828	33065079	LINC00945
9	35860273	35865518	LINC00950
6	40344344	40356006	LINC00951
2	19868853	19885047	LINC00954
4	3576868	3590985	LINC00955
7	44039048	44042483	LINC00957
11	12979533	12989548	LINC00958
3	75672280	75679303	LINC00960
9	129488659	129513686	LINC00963
8	124942007	124951095	LINC00964
8	7260618	7263492	LINC00965
8	66192113	66197319	LINC00967
8	56518317	56559823	LINC00968
1	168903904	169087005	LINC00970
3	84638404	84869575	LINC00971
7	85421121	85489338	LINC00972
17	41549605	41554495	LINC00974
8	128952878	128966001	LINC00976
8	129216466	129241240	LINC00977
1	3059616	3067725	LINC00982
12	9240002	9243049	LINC00987
4	79492592	79576460	LINC00989
5	117415511	117579744	LINC00992
10	37309185	37347029	LINC00993
3	64078360	64087363	LINC00994
7	150433653	150448140	LINC00996
7	32758285	32762924	LINC00997
10	38428145	38452153	LINC00999
7	128641240	128660998	LINC01000
11	127133	131853	LINC01001
19	197015	202209	LINC01002
7	152464123	152465545	LINC01003
7	104981746	104991165	LINC01004
7	64024415	64030102	LINC01005
7	156472098	156603195	LINC01006
7	101562754	101569006	LINC01007
6	134437715	134504020	LINC01010
6	2987966	2991171	LINC01011
6	27694034	27709157	LINC01012
6	132133977	132147058	LINC01013
3	178419200	178457305	LINC01014
6	29529405	29533568	LINC01015
6	33889510	33896907	LINC01016
5	3496371	3504004	LINC01017
5	6582135	6588500	LINC01018
5	3417151	3536094	LINC01019
5	5034358	5070004	LINC01020
7	158590628	158591933	LINC01022
5	108727824	108728261	LINC01023
17	70051270	70068095	LINC01028
18	77971293	77993727	LINC01029
8	90592774	90606063	LINC01030
1	193304744	193365953	LINC01031
1	192935743	192948257	LINC01032
5	54320943	54415125	LINC01033
1	187092841	187360244	LINC01036
1	187443627	187477222	LINC01037
13	79804385	79805682	LINC01038
13	99577111	99585995	LINC01039
13	89477606	89500509	LINC01040
13	112313466	112321766	LINC01043
13	112322566	112331225	LINC01044
13	21234567	21235204	LINC01046
13	89214846	89236890	LINC01047
13	37481463	37484784	LINC01048
13	90493287	90535342	LINC01049
13	42810365	42812562	LINC01050
13	65866046	65878219	LINC01052
13	25181331	25190657	LINC01053
13	114329756	114333948	LINC01054
13	45681198	45701184	LINC01055
20	63038010	63053863	LINC01056
13	30419438	30422244	LINC01058
4	188455577	188601908	LINC01060
4	119405522	119410660	LINC01061
3	196631503	196632587	LINC01063
13	53131745	53151900	LINC01065
13	79566726	79571446	LINC01068
13	77979765	77994773	LINC01069
13	112197332	112201000	LINC01070
13	20102700	20103230	LINC01072
13	62321304	62322398	LINC01074
13	62212281	62249951	LINC01075
13	75240587	75252012	LINC01078
13	80011076	80026663	LINC01080
16	86225579	86286247	LINC01081
16	86196180	86199720	LINC01082
4	14111967	14140052	LINC01085
2	131637024	131649615	LINC01087
4	78971747	79308799	LINC01088
12	121795266	121802946	LINC01089
2	188035595	188287691	LINC01090
4	123649990	123865573	LINC01091
4	184892999	184899461	LINC01093
4	78645993	78684501	LINC01094
4	146109454	146121913	LINC01095
4	13546075	13547824	LINC01096
4	13526318	13531417	LINC01097
4	177728756	177990750	LINC01098
4	177812045	177907936	LINC01099
3	160020648	160031423	LINC01100
2	120464334	120466349	LINC01101
2	104434346	104512757	LINC01102
